sample_id,filename,source_path,checksum_sha256,movement_label_id,movement_label,participant_id,arm_code,arm,recording_id,split_group,sensor_location,device_model,device_orientation,sampling_rate_hz,original_length,processed_length,channel_names,quality_flag,sample_index,length_strategy,tensor_axis_order
ksas_m2_p08_i,2-8-i.csv,data/raw/KSAS-Dataset/movements/2-8-i.csv,469a1f7979ab05c3f7a0a8fa28d955703cc4674a8593777ace06269fb1945491,2,hammering inward block,P08,i,left,2-8-i,P08,smartphone,XiaoMi Mi A2,,,35,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,117,right_pad_with_zeros,"sample,channel,time"
ksas_m2_p09_d,2-9-d.csv,data/raw/KSAS-Dataset/movements/2-9-d.csv,fbddba558917aa84b41b94a9ad83ef188c75dfe193449ef88762c6953f674239,2,hammering inward block,P09,d,right,2-9-d,P09,smartphone,XiaoMi Mi A2,,,30,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,118,right_pad_with_zeros,"sample,channel,time"
ksas_m2_p09_i,2-9-i.csv,data/raw/KSAS-Dataset/movements/2-9-i.csv,8eebad5aa6b83b61154a49021a6b2cea14c552c2243cdcd8aa25bb1212774cdb,2,hammering inward block,P09,i,left,2-9-i,P09,smartphone,XiaoMi Mi A2,,,25,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,119,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p01_d,3-1-d.csv,data/raw/KSAS-Dataset/movements/3-1-d.csv,1c4cdd430a2d717ba28b97f1a410d45e4e13a9ef17b9305420df32c48fcfa596,3,extended outward block,P01,d,right,3-1-d,P01,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,120,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p01_i,3-1-i.csv,data/raw/KSAS-Dataset/movements/3-1-i.csv,ceba7ed71812564a08790365c40a77086177bb6c4fc0da72f66b582584ebe150,3,extended outward block,P01,i,left,3-1-i,P01,smartphone,XiaoMi Mi A2,,,32,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,121,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p10_d,3-10-d.csv,data/raw/KSAS-Dataset/movements/3-10-d.csv,bf89d58e4fc0a09a27cd2fb87b323bc77618df7a67a642f055a3270b8aef5c29,3,extended outward block,P10,d,right,3-10-d,P10,smartphone,XiaoMi Mi A2,,,19,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,122,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p10_i,3-10-i.csv,data/raw/KSAS-Dataset/movements/3-10-i.csv,03586896e7eae53e6b1bd7baf1dfd879a182d24c412bb3035d082ff664ddebdc,3,extended outward block,P10,i,left,3-10-i,P10,smartphone,XiaoMi Mi A2,,,20,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,123,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p11_d,3-11-d.csv,data/raw/KSAS-Dataset/movements/3-11-d.csv,6beaada9ba254b0e57c82dbcf5d5805defb90d297439b7e66721d46d852383eb,3,extended outward block,P11,d,right,3-11-d,P11,smartphone,XiaoMi Mi A2,,,23,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,124,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p11_i,3-11-i.csv,data/raw/KSAS-Dataset/movements/3-11-i.csv,3e633f1b777791e811bb34be5af16c133596280e5e80b791f366d0cfde3b645e,3,extended outward block,P11,i,left,3-11-i,P11,smartphone,XiaoMi Mi A2,,,24,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,125,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p12_d,3-12-d.csv,data/raw/KSAS-Dataset/movements/3-12-d.csv,0d0d5612b8d76e374c76da6935292d9da140ec86286b816c8a8f1703498d8658,3,extended outward block,P12,d,right,3-12-d,P12,smartphone,XiaoMi Mi A2,,,18,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,126,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p12_i,3-12-i.csv,data/raw/KSAS-Dataset/movements/3-12-i.csv,c33e69a2a35061aef1b09ccb1f091bfe2f84801b9774610a117c43def6a9f197,3,extended outward block,P12,i,left,3-12-i,P12,smartphone,XiaoMi Mi A2,,,20,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,127,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p13_d,3-13-d.csv,data/raw/KSAS-Dataset/movements/3-13-d.csv,12f428555c3fa5b91f40985165eda822dc64fbbc2b8c94ce1639cb10363ac207,3,extended outward block,P13,d,right,3-13-d,P13,smartphone,XiaoMi Mi A2,,,27,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,128,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p13_i,3-13-i.csv,data/raw/KSAS-Dataset/movements/3-13-i.csv,e9bc2eadd42031abaa720c5cd577513f651d7f664febbd4efea06a8c845d4f1e,3,extended outward block,P13,i,left,3-13-i,P13,smartphone,XiaoMi Mi A2,,,24,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,129,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p14_d,3-14-d.csv,data/raw/KSAS-Dataset/movements/3-14-d.csv,b930b8405bc099a8fac659b5f4f507ec044c7384c98c1d8f323bc7fe8bfc8cc6,3,extended outward block,P14,d,right,3-14-d,P14,smartphone,XiaoMi Mi A2,,,35,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,130,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p14_i,3-14-i.csv,data/raw/KSAS-Dataset/movements/3-14-i.csv,4f021c03b7c5ca753b645cd1f9bb43593ea0b32631ee3dec926883598742ccd1,3,extended outward block,P14,i,left,3-14-i,P14,smartphone,XiaoMi Mi A2,,,27,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,131,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p15_d,3-15-d.csv,data/raw/KSAS-Dataset/movements/3-15-d.csv,1631565f79dcc8413ddea41f3e34fc56e6b377b8367472467607279b60f8bb76,3,extended outward block,P15,d,right,3-15-d,P15,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,132,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p15_i,3-15-i.csv,data/raw/KSAS-Dataset/movements/3-15-i.csv,53ba0437d660b394e3e202e96beb9e608e5a57b506feb78d7e0d27e6a8fce337,3,extended outward block,P15,i,left,3-15-i,P15,smartphone,XiaoMi Mi A2,,,30,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,133,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p16_d,3-16-d.csv,data/raw/KSAS-Dataset/movements/3-16-d.csv,52f8df4b6cfd31471a5f812f368d597a172d55b4a352667b95442bec6eb3ee54,3,extended outward block,P16,d,right,3-16-d,P16,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,134,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p16_i,3-16-i.csv,data/raw/KSAS-Dataset/movements/3-16-i.csv,add9116260c80f7278e00e6b199a0f78a97c9d52aa5586307c907d56b8da1017,3,extended outward block,P16,i,left,3-16-i,P16,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,135,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p17_d,3-17-d.csv,data/raw/KSAS-Dataset/movements/3-17-d.csv,755276b19a6a1701b1c34f835d9e6532eb87ad259c05b7111154fa2a509e85f1,3,extended outward block,P17,d,right,3-17-d,P17,smartphone,XiaoMi Mi A2,,,46,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,136,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p17_i,3-17-i.csv,data/raw/KSAS-Dataset/movements/3-17-i.csv,60eaa72870e3aaeafd0cddfde39476c386f878a5713f40963727c2c7edd94c3d,3,extended outward block,P17,i,left,3-17-i,P17,smartphone,XiaoMi Mi A2,,,46,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,137,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p18_d,3-18-d.csv,data/raw/KSAS-Dataset/movements/3-18-d.csv,f3565b2b7082cf1991adfea167eb8d6e44322707f9e638c46ea088a9091db54e,3,extended outward block,P18,d,right,3-18-d,P18,smartphone,XiaoMi Mi A2,,,33,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,138,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p18_i,3-18-i.csv,data/raw/KSAS-Dataset/movements/3-18-i.csv,ed9a9de5140fbe09b84ca64ab7eb3a6fce0b9a8d3ee4c6fd9b2204b4d17482cf,3,extended outward block,P18,i,left,3-18-i,P18,smartphone,XiaoMi Mi A2,,,37,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,139,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p19_d,3-19-d.csv,data/raw/KSAS-Dataset/movements/3-19-d.csv,cae95fbce683418494d1e73655157a24beadd03c18f0fc86b19d53502d36c29c,3,extended outward block,P19,d,right,3-19-d,P19,smartphone,XiaoMi Mi A2,,,48,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,140,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p19_i,3-19-i.csv,data/raw/KSAS-Dataset/movements/3-19-i.csv,12ed6c19fbfcd669e7a85a0310430aef4fdd3458362ba3debe73dd261a99b69a,3,extended outward block,P19,i,left,3-19-i,P19,smartphone,XiaoMi Mi A2,,,38,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,141,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p02_d,3-2-d.csv,data/raw/KSAS-Dataset/movements/3-2-d.csv,ac2476141230fab1a53fd22afcd5fe3d0ade918d3f587be6966be6a6c56fc59f,3,extended outward block,P02,d,right,3-2-d,P02,smartphone,XiaoMi Mi A2,,,26,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,142,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p02_i,3-2-i.csv,data/raw/KSAS-Dataset/movements/3-2-i.csv,560353d7190c59b86dfff29fee994cb5d73b6eb87195d4ec10cc011c68747a5f,3,extended outward block,P02,i,left,3-2-i,P02,smartphone,XiaoMi Mi A2,,,22,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,143,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p20_d,3-20-d.csv,data/raw/KSAS-Dataset/movements/3-20-d.csv,88d14dda4a46ed0fbcee1f563b3804a8153c46ad600ca816f606cd4287efd686,3,extended outward block,P20,d,right,3-20-d,P20,smartphone,XiaoMi Mi A2,,,39,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,144,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p20_i,3-20-i.csv,data/raw/KSAS-Dataset/movements/3-20-i.csv,f6166e1a5d72a14d9cc260af4bf5804be01a48426037c0aee84b9518fc6c68ae,3,extended outward block,P20,i,left,3-20-i,P20,smartphone,XiaoMi Mi A2,,,33,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,145,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p03_d,3-3-d.csv,data/raw/KSAS-Dataset/movements/3-3-d.csv,b8d59ff73f898c5ff7867e667cc082e6770a38f1a276c256b3f0d207f21f9182,3,extended outward block,P03,d,right,3-3-d,P03,smartphone,XiaoMi Mi A2,,,29,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,146,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p03_i,3-3-i.csv,data/raw/KSAS-Dataset/movements/3-3-i.csv,76af7118de7e1205022617b8a66887b141cf040d16d5d3246a81266400b30750,3,extended outward block,P03,i,left,3-3-i,P03,smartphone,XiaoMi Mi A2,,,26,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,147,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p04_d,3-4-d.csv,data/raw/KSAS-Dataset/movements/3-4-d.csv,cafb639b11352571ddbbac08a962c424d6aa6823b9dfcbf6652d3a85f5101979,3,extended outward block,P04,d,right,3-4-d,P04,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,148,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p04_i,3-4-i.csv,data/raw/KSAS-Dataset/movements/3-4-i.csv,9e08d8229e9950b470e0c2c0cea0403a930f9cffae91889af9b3d0fffb9f4fa7,3,extended outward block,P04,i,left,3-4-i,P04,smartphone,XiaoMi Mi A2,,,44,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,149,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p05_d,3-5-d.csv,data/raw/KSAS-Dataset/movements/3-5-d.csv,b56d406ec170f04563ee2885c060adc3f732bbda2af122829b38f27adf179796,3,extended outward block,P05,d,right,3-5-d,P05,smartphone,XiaoMi Mi A2,,,28,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,150,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p05_i,3-5-i.csv,data/raw/KSAS-Dataset/movements/3-5-i.csv,9e42725c053fdbce2268f0862372a55ea5c7f03f599c04632dde9e1096eecf76,3,extended outward block,P05,i,left,3-5-i,P05,smartphone,XiaoMi Mi A2,,,26,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,151,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p06_d,3-6-d.csv,data/raw/KSAS-Dataset/movements/3-6-d.csv,93f83289c8e60e97bab23d1d782b3393bdf68b153a2650b7d1f0b350580b56eb,3,extended outward block,P06,d,right,3-6-d,P06,smartphone,XiaoMi Mi A2,,,45,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,152,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p06_i,3-6-i.csv,data/raw/KSAS-Dataset/movements/3-6-i.csv,3cd1da803c16584eb747d5bac333d86344d19134b19e7ad2352c7861b024f2b4,3,extended outward block,P06,i,left,3-6-i,P06,smartphone,XiaoMi Mi A2,,,35,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,153,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p07_d,3-7-d.csv,data/raw/KSAS-Dataset/movements/3-7-d.csv,10cb362d87ac1d038b8a538a602e24ec6de9a094b72a8024b6409ac65310962a,3,extended outward block,P07,d,right,3-7-d,P07,smartphone,XiaoMi Mi A2,,,25,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,154,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p07_i,3-7-i.csv,data/raw/KSAS-Dataset/movements/3-7-i.csv,7512f5ced2313a20011c3aaabc0049bb39f56d678817764f8dab85d27dc114bb,3,extended outward block,P07,i,left,3-7-i,P07,smartphone,XiaoMi Mi A2,,,25,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,155,right_pad_with_zeros,"sample,channel,time"
