pattern_rank,feature_index,fold,sample_index,sample_id,participant_id,arm_code,y_true,y_pred,correct,feature_value
2,8429,1,197,ksas_m4_p08_i,P08,i,4,4,True,0.3928571343421936
3,7931,1,197,ksas_m4_p08_i,P08,i,4,4,True,0.375
4,6206,1,197,ksas_m4_p08_i,P08,i,4,4,True,0.6607142686843872
5,8463,1,197,ksas_m4_p08_i,P08,i,4,4,True,0.6071428656578064
6,8405,1,197,ksas_m4_p08_i,P08,i,4,4,True,0.5535714030265808
7,7909,1,197,ksas_m4_p08_i,P08,i,4,4,True,0.3214285671710968
8,8453,1,197,ksas_m4_p08_i,P08,i,4,4,True,0.5357142686843872
9,8485,1,197,ksas_m4_p08_i,P08,i,4,4,True,0.3571428656578064
10,6196,1,197,ksas_m4_p08_i,P08,i,4,4,True,0.6785714030265808
11,7944,1,197,ksas_m4_p08_i,P08,i,4,4,True,0.4464285671710968
12,8533,1,197,ksas_m4_p08_i,P08,i,4,4,True,0.4107142984867096
1,8164,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.4285714328289032
2,8429,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.3928571343421936
3,7931,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.1071428582072258
4,6206,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.4285714328289032
5,8463,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.5535714030265808
6,8405,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.625
7,7909,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.1785714328289032
8,8453,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.5
9,8485,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.3214285671710968
10,6196,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.4285714328289032
11,7944,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.5357142686843872
12,8533,1,202,ksas_m5_p10_d,P10,d,5,5,True,0.3392857015132904
1,8164,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.3928571343421936
2,8429,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.375
3,7931,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.1964285671710968
4,6206,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.3928571343421936
5,8463,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.5
6,8405,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.5714285969734192
7,7909,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.0714285746216774
8,8453,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.4107142984867096
9,8485,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.2857142984867096
10,6196,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.3392857015132904
11,7944,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.5714285969734192
12,8533,1,203,ksas_m5_p10_i,P10,i,5,5,True,0.3214285671710968
1,8164,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.4821428656578064
2,8429,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.3571428656578064
3,7931,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.2142857164144516
4,6206,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.4107142984867096
5,8463,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.4285714328289032
6,8405,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.5535714030265808
7,7909,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.0357142873108387
8,8453,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.4107142984867096
9,8485,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.375
10,6196,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.3928571343421936
11,7944,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.6071428656578064
12,8533,1,206,ksas_m5_p12_d,P12,d,5,5,True,0.3392857015132904
1,8164,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.3571428656578064
2,8429,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.3392857015132904
3,7931,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.125
4,6206,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.4285714328289032
5,8463,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.5
6,8405,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.5535714030265808
7,7909,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.1428571492433548
8,8453,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.4642857015132904
9,8485,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.3035714328289032
10,6196,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.4285714328289032
11,7944,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.5892857313156128
12,8533,1,207,ksas_m5_p12_i,P12,i,5,5,True,0.2678571343421936
1,8164,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.4107142984867096
2,8429,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.4821428656578064
3,7931,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.1071428582072258
4,6206,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.4107142984867096
5,8463,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.5178571343421936
6,8405,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.5714285969734192
7,7909,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.1071428582072258
8,8453,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.5178571343421936
9,8485,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.5357142686843872
10,6196,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.3392857015132904
11,7944,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.6964285969734192
12,8533,1,214,ksas_m5_p16_d,P16,d,5,5,True,0.4821428656578064
1,8164,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.6071428656578064
2,8429,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.5
3,7931,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.0892857164144516
4,6206,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.4285714328289032
5,8463,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.4642857015132904
6,8405,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.5178571343421936
7,7909,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.1071428582072258
8,8453,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.4285714328289032
9,8485,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.3035714328289032
10,6196,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.3571428656578064
11,7944,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.5357142686843872
12,8533,1,215,ksas_m5_p16_i,P16,i,5,5,True,0.3392857015132904
1,8164,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.4285714328289032
2,8429,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.5178571343421936
3,7931,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.3392857015132904
4,6206,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.4107142984867096
5,8463,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.625
6,8405,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.5
7,7909,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.375
8,8453,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.625
9,8485,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.375
10,6196,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.3571428656578064
11,7944,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.5892857313156128
12,8533,1,236,ksas_m5_p08_d,P08,d,5,5,True,0.4821428656578064
1,8164,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.4464285671710968
2,8429,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.5
3,7931,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.2678571343421936
4,6206,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.375
5,8463,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.5714285969734192
6,8405,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.6071428656578064
7,7909,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.2142857164144516
8,8453,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.5
9,8485,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.4642857015132904
10,6196,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.3571428656578064
11,7944,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.5
12,8533,1,237,ksas_m5_p08_i,P08,i,5,5,True,0.4464285671710968
1,8164,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.3035714328289032
2,8429,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.2142857164144516
3,7931,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.1071428582072258
4,6206,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.0714285746216774
5,8463,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.0
6,8405,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.0
7,7909,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.0
8,8453,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.0
9,8485,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.0535714291036129
10,6196,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.0
11,7944,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.5357142686843872
12,8533,2,4,ksas_m0_p11_d,P11,d,0,0,True,0.0892857164144516
1,8164,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.1785714328289032
2,8429,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.2857142984867096
3,7931,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.0714285746216774
4,6206,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.1785714328289032
5,8463,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.0
6,8405,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.0
7,7909,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.0
8,8453,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.0
9,8485,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.1964285671710968
10,6196,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.0892857164144516
11,7944,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.6071428656578064
12,8533,2,5,ksas_m0_p11_i,P11,i,0,0,True,0.3035714328289032
1,8164,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.0
2,8429,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.0
3,7931,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.1071428582072258
4,6206,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.0892857164144516
5,8463,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.0
6,8405,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.0
7,7909,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.0
8,8453,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.0
9,8485,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.0
10,6196,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.0
11,7944,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.6428571343421936
12,8533,2,22,ksas_m0_p02_d,P02,d,0,0,True,0.0
1,8164,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
2,8429,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
3,7931,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
4,6206,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
5,8463,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
6,8405,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
7,7909,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
8,8453,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
9,8485,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
10,6196,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
11,7944,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
12,8533,2,23,ksas_m0_p02_i,P02,i,0,0,True,0.0
1,8164,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.0
2,8429,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.1785714328289032
3,7931,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.0
4,6206,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.0
5,8463,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.0
6,8405,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.0
7,7909,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.0
8,8453,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.0
9,8485,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.0
10,6196,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.0
11,7944,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.4285714328289032
12,8533,2,24,ksas_m0_p20_d,P20,d,0,0,True,0.0
1,8164,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.0892857164144516
2,8429,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.3035714328289032
3,7931,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.0
4,6206,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.2142857164144516
5,8463,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.0
6,8405,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.1071428582072258
7,7909,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.0
8,8453,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.0892857164144516
9,8485,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.0
10,6196,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.125
11,7944,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.5714285969734192
12,8533,2,25,ksas_m0_p20_i,P20,i,0,0,True,0.0357142873108387
1,8164,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.01785714365541935
2,8429,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.1428571492433548
3,7931,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.0
4,6206,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.0
5,8463,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.0
6,8405,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.0
7,7909,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.0
8,8453,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.0
9,8485,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.1071428582072258
10,6196,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.0
11,7944,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.0357142873108387
12,8533,2,28,ksas_m0_p04_d,P04,d,0,0,True,0.1964285671710968
1,8164,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.0
2,8429,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.0
3,7931,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.3928571343421936
4,6206,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.2678571343421936
5,8463,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.0
6,8405,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.0
7,7909,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.4285714328289032
8,8453,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.0
9,8485,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.0
10,6196,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.3392857015132904
11,7944,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.1428571492433548
12,8533,2,29,ksas_m0_p04_i,P04,i,0,0,True,0.0
1,8164,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.5535714030265808
2,8429,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.5
3,7931,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.5178571343421936
4,6206,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.3214285671710968
5,8463,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.4107142984867096
6,8405,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.3928571343421936
7,7909,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.5178571343421936
8,8453,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.4642857015132904
9,8485,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.5535714030265808
10,6196,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.3214285671710968
11,7944,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.3571428656578064
12,8533,2,44,ksas_m1_p11_d,P11,d,1,1,True,0.5
1,8164,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.5178571343421936
2,8429,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.4821428656578064
3,7931,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.5178571343421936
4,6206,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.375
5,8463,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.3928571343421936
6,8405,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.4285714328289032
7,7909,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.5178571343421936
8,8453,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.375
9,8485,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.5714285969734192
10,6196,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.375
11,7944,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.375
12,8533,2,45,ksas_m1_p11_i,P11,i,1,1,True,0.3392857015132904
1,8164,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.375
2,8429,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.5535714030265808
3,7931,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.4821428656578064
4,6206,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.3214285671710968
5,8463,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.4642857015132904
6,8405,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.375
7,7909,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.5357142686843872
8,8453,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.5
9,8485,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.5714285969734192
10,6196,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.3392857015132904
11,7944,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.25
12,8533,2,62,ksas_m1_p02_d,P02,d,1,1,True,0.5714285969734192
1,8164,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.4285714328289032
2,8429,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.5
3,7931,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.3928571343421936
4,6206,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.5178571343421936
5,8463,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.5
6,8405,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.4642857015132904
7,7909,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.4107142984867096
8,8453,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.5892857313156128
9,8485,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.6607142686843872
10,6196,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.5
11,7944,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.3214285671710968
12,8533,2,63,ksas_m1_p02_i,P02,i,1,1,True,0.5892857313156128
1,8164,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.4464285671710968
2,8429,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.5714285969734192
3,7931,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.3214285671710968
4,6206,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.2857142984867096
5,8463,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.5178571343421936
6,8405,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.4821428656578064
7,7909,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.3035714328289032
8,8453,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.6071428656578064
9,8485,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.3571428656578064
10,6196,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.2678571343421936
11,7944,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.5892857313156128
12,8533,2,64,ksas_m1_p20_d,P20,d,1,1,True,0.5
1,8164,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.4285714328289032
2,8429,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.5
3,7931,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.2857142984867096
4,6206,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.4821428656578064
5,8463,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.5535714030265808
6,8405,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.4642857015132904
7,7909,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.3035714328289032
8,8453,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.5892857313156128
9,8485,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.3928571343421936
10,6196,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.4821428656578064
11,7944,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.4642857015132904
12,8533,2,65,ksas_m1_p20_i,P20,i,1,5,False,0.5714285969734192
1,8164,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.4642857015132904
2,8429,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.5714285969734192
3,7931,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.5535714030265808
4,6206,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.3571428656578064
5,8463,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.5892857313156128
6,8405,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.5
7,7909,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.5535714030265808
8,8453,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.6071428656578064
9,8485,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.4642857015132904
10,6196,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.3928571343421936
11,7944,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.2678571343421936
12,8533,2,68,ksas_m1_p04_d,P04,d,1,1,True,0.5357142686843872
1,8164,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.5
2,8429,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.5
3,7931,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.625
4,6206,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.3392857015132904
5,8463,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.4642857015132904
6,8405,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.4821428656578064
7,7909,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.4821428656578064
8,8453,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.5178571343421936
9,8485,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.5178571343421936
10,6196,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.4821428656578064
11,7944,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.25
12,8533,2,69,ksas_m1_p04_i,P04,i,1,1,True,0.4821428656578064
1,8164,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.4107142984867096
2,8429,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.3035714328289032
3,7931,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.5357142686843872
4,6206,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.3571428656578064
5,8463,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.2321428507566452
6,8405,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.3035714328289032
7,7909,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.6428571343421936
8,8453,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.1964285671710968
9,8485,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.3392857015132904
10,6196,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.375
11,7944,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.1071428582072258
12,8533,2,84,ksas_m2_p11_d,P11,d,2,2,True,0.5
1,8164,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.4642857015132904
2,8429,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.3035714328289032
3,7931,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.3928571343421936
4,6206,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.25
5,8463,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.1607142835855484
6,8405,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.1964285671710968
7,7909,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.5
8,8453,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.1785714328289032
9,8485,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.2678571343421936
10,6196,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.2857142984867096
11,7944,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.1071428582072258
12,8533,2,85,ksas_m2_p11_i,P11,i,2,2,True,0.3214285671710968
1,8164,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.3035714328289032
2,8429,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.3928571343421936
3,7931,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.5892857313156128
4,6206,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.3571428656578064
5,8463,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.1428571492433548
6,8405,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.25
7,7909,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.6428571343421936
8,8453,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.2142857164144516
9,8485,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.5
10,6196,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.3571428656578064
11,7944,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.1607142835855484
12,8533,2,102,ksas_m2_p02_d,P02,d,2,2,True,0.4107142984867096
1,8164,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.5
2,8429,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.4285714328289032
3,7931,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.6071428656578064
4,6206,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.3214285671710968
5,8463,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.2142857164144516
6,8405,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.3035714328289032
7,7909,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.6428571343421936
8,8453,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.2678571343421936
9,8485,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.5714285969734192
10,6196,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.3214285671710968
11,7944,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.1785714328289032
12,8533,2,103,ksas_m2_p02_i,P02,i,2,2,True,0.4107142984867096
1,8164,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.375
2,8429,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.3571428656578064
3,7931,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.1785714328289032
4,6206,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.3571428656578064
5,8463,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.4464285671710968
6,8405,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.5357142686843872
